latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,incendio,fecha,temperatura,humedad,pr_atm,temp_min,temp_max
-18.848,-63.127,326.2,1.2,1.1,10/19/2018,305,T,100,6.0NRT,288.9,29.9,N,1,2018-10-19,301.871,79,980.9,301.871,301.871
-18.846,-63.122,329.3,1.2,1.1,10/19/2018,305,T,100,6.0NRT,289.3,35.1,N,1,2018-10-19,301.871,79,980.9,301.871,301.871
-18.848,-63.133,304.4,1.2,1.1,10/19/2018,305,T,60,6.0NRT,288.0,5.9,N,0,2018-10-19,301.871,79,980.9,301.871,301.871
-18.147,-59.455,300.5,2.2,1.4,10/19/2018,305,T,9,6.0NRT,275.6,12.1,N,0,2018-10-19,307.15,52,1012.0,307.15,307.15
-18.145,-59.441,301.0,2.2,1.4,10/19/2018,305,T,5,6.0NRT,274.4,12.7,N,0,2018-10-19,307.15,52,1012.0,307.15,307.15
-18.283,-61.874,319.1,1.5,1.2,10/19/2018,305,T,98,6.0NRT,283.0,27.5,N,1,2018-10-19,304.57099999999997,83,990.06,304.57099999999997,304.57099999999997
-18.285,-61.88800000000001,303.8,1.5,1.2,10/19/2018,305,T,57,6.0NRT,281.6,7.8,N,0,2018-10-19,304.57099999999997,83,990.06,304.57099999999997,304.57099999999997
-18.272,-61.87600000000001,311.4,1.5,1.2,10/19/2018,305,T,82,6.0NRT,281.4,16.1,N,1,2018-10-19,304.57099999999997,83,990.06,304.57099999999997,304.57099999999997
-18.278,-61.867,311.6,1.5,1.2,10/19/2018,305,T,83,6.0NRT,284.0,16.4,N,1,2018-10-19,304.57099999999997,83,990.06,304.57099999999997,304.57099999999997
-18.28,-61.881,321.2,1.5,1.2,10/19/2018,305,T,100,6.0NRT,280.8,31.0,N,1,2018-10-19,304.57099999999997,83,990.06,304.57099999999997,304.57099999999997
-17.792,-59.677,304.5,2.1,1.4,10/19/2018,305,T,48,6.0NRT,279.8,15.6,N,0,2018-10-19,307.15,52,1012.0,307.15,307.15
-17.79,-59.664,300.0,2.1,1.4,10/19/2018,305,T,4,6.0NRT,277.7,10.4,N,0,2018-10-19,307.15,52,1012.0,307.15,307.15
-18.147,-62.261,314.3,1.4,1.2,10/19/2018,305,T,89,6.0NRT,295.9,16.0,N,1,2018-10-19,304.44599999999997,74,989.25,304.44599999999997,304.44599999999997
-18.149,-62.274,320.4,1.4,1.2,10/19/2018,305,T,100,6.0NRT,296.1,24.7,N,1,2018-10-19,304.44599999999997,74,989.25,304.44599999999997,304.44599999999997
-18.062,-62.142,340.4,1.4,1.2,10/19/2018,305,T,100,6.0NRT,292.9,69.0,N,1,2018-10-19,304.44599999999997,74,989.25,304.44599999999997,304.44599999999997
-18.064,-62.155,341.7,1.4,1.2,10/19/2018,305,T,100,6.0NRT,295.5,72.4,N,1,2018-10-19,304.44599999999997,74,989.25,304.44599999999997,304.44599999999997
